2014-11-16 20:09:33,2014-12-04,2015-01-17,942,63360.0,24770.0
2014-11-16 20:09:46,2014-12-04,2015-01-18,941,64800.0,24770.0
2014-11-16 20:10:02,2014-12-04,2015-01-19,958,66240.0,24770.0
2014-11-16 20:10:16,2014-12-04,2015-01-20,941,67680.0,24770.0
2014-11-16 20:10:30,2014-12-04,2015-01-21,820,69120.0,24770.0
2014-11-16 20:10:43,2014-12-04,2015-01-22,942,70560.0,24769.0
2014-11-16 20:10:57,2014-12-04,2015-01-23,942,72000.0,24769.0
2014-11-16 20:11:12,2014-12-04,2015-01-24,988,73440.0,24769.0
2014-11-16 20:11:24,2014-12-04,2015-01-25,792,74880.0,24769.0
2014-11-16 20:11:36,2014-12-04,2015-01-26,792,76320.0,24768.0
2014-11-16 20:11:52,2014-12-04,2015-01-27,792,77760.0,24768.0
2014-11-16 20:12:06,2014-12-04,2015-01-28,792,79200.0,24768.0
2014-11-16 20:12:20,2014-12-04,2015-01-29,820,80640.0,24768.0
2014-11-16 20:12:34,2014-12-04,2015-01-30,820,82080.0,24767.0
2014-11-16 20:12:48,2014-12-04,2015-01-31,991,83520.0,24767.0
2014-11-16 20:13:00,2014-12-05,2015-01-01,1082,38880.0,26207.0
2014-11-16 20:13:15,2014-12-05,2015-01-02,1369,40320.0,26207.0
2014-11-16 20:13:28,2014-12-05,2015-01-03,1082,41760.0,26207.0
2014-11-16 20:13:42,2014-12-05,2015-01-04,1395,43200.0,26206.0
2014-11-16 20:13:55,2014-12-05,2015-01-05,1270,44640.0,26206.0
2014-11-16 20:14:08,2014-12-05,2015-01-06,1133,46080.0,26206.0
2014-11-16 20:14:22,2014-12-05,2015-01-07,1169,47520.0,26206.0
2014-11-16 20:14:35,2014-12-05,2015-01-08,979,48960.0,26205.0
2014-11-16 20:14:50,2014-12-05,2015-01-09,1146,50400.0,26205.0
2014-11-16 20:15:05,2014-12-05,2015-01-10,988,51840.0,26205.0
2014-11-16 20:15:19,2014-12-05,2015-01-11,1210,53280.0,26205.0
2014-11-16 20:15:32,2014-12-05,2015-01-12,892,54720.0,26204.0
2014-11-16 20:15:46,2014-12-05,2015-01-13,892,56160.0,26204.0
2014-11-16 20:16:00,2014-12-05,2015-01-14,892,57600.0,26204.0
2014-11-16 20:16:23,2014-12-05,2015-01-15,980,59040.0,26204.0
2014-11-16 20:16:38,2014-12-05,2015-01-16,984,60480.0,26203.0
2014-11-16 20:16:54,2014-12-05,2015-01-17,984,61920.0,26203.0
2014-11-16 20:17:08,2014-12-05,2015-01-18,892,63360.0,26203.0
